col,term,b,se,df,r2,N
linear_ann,var_Q_before,-.011422848957030106, .018705900667605604,                  14, .249997077942056389,                7033
linear_ann,var_Q_1933,-.001673295349967298, .010880568894930685,                  14, .249997077942056389,                7033
linear_ann,var_Q_1934,-.018211779095451731, .008820606738750514,                  14, .249997077942056389,                7033
linear_ann,var_Q_after,                   0, 8.4426596810214e-13,                  14, .249997077942056389,                7033
linear_ann,var_logasset_before, .006826985354198181, .005572157054290631,                  14, .249997077942056389,                7033
linear_ann,var_logasset_1933, .004162228680837332, .004831757662086275,                  14, .249997077942056389,                7033
linear_ann,var_logasset_1934, .006082252569281723, .004020942723122488,                  14, .249997077942056389,                7033
linear_ann,var_logasset_after,                   0, 6.2956366142270e-13,                  14, .249997077942056389,                7033
linear_ann,var_netinc_before,-.084456489499175946, .217207790198653716,                  14, .249997077942056389,                7033
linear_ann,var_netinc_1933,-.111825109559005709, .103884666445404991,                  14, .249997077942056389,                7033
linear_ann,var_netinc_1934, .133496565759068264,  .07678563893107547,                  14, .249997077942056389,                7033
linear_ann,var_netinc_after,                   0, 6.5606988402991e-10,                  14, .249997077942056389,                7033
linear_ann,var_cash_before,-.034217279989156732, .073595776222519921,                  14, .249997077942056389,                7033
linear_ann,var_cash_1933, .256810219344328405, .107896723560731461,                  14, .249997077942056389,                7033
linear_ann,var_cash_1934,-.031381242424981713, .055884406953236279,                  14, .249997077942056389,                7033
linear_ann,var_cash_after,                   0, 3.5976506232058e-10,                  14, .249997077942056389,                7033
linear_ann,var_payout_before, -.03923120843787372, .027358668025221088,                  14, .249997077942056389,                7033
linear_ann,var_payout_1933, .000193362111747227, .010290979116660709,                  14, .249997077942056389,                7033
linear_ann,var_payout_1934,-.009348853653615817, .007474928585259846,                  14, .249997077942056389,                7033
linear_ann,var_payout_after,                   0, 6.3792432605810e-11,                  14, .249997077942056389,                7033
linear_ann,var_booklev_before,  .07691961805426159, .114373379244762916,                  14, .249997077942056389,                7033
linear_ann,var_booklev_1933,-.093766964963217611,  .05111687881658087,                  14, .249997077942056389,                7033
linear_ann,var_booklev_1934,-.022991195534312607, .032765797337393633,                  14, .249997077942056389,                7033
linear_ann,var_booklev_after,                   0, 7.4495454243040e-11,                  14, .249997077942056389,                7033
linear_ann,var_marketlev_before,-.081838976942296138,  .09881894015021922,                  14, .249997077942056389,                7033
linear_ann,var_marketlev_1933, .111403278807209169,   .0558805607225875,                  14, .249997077942056389,                7033
linear_ann,var_marketlev_1934, -.00553030477576255, .040312369168316285,                  14, .249997077942056389,                7033
linear_ann,var_marketlev_after,                   0, 2.0600181784177e-11,                  14, .249997077942056389,                7033
linear_ann,var_logltl_before,-.000266011116205301, .001605619112766983,                  14, .249997077942056389,                7033
linear_ann,var_logltl_1933,-.000668697308566223,  .00078929749884703,                  14, .249997077942056389,                7033
linear_ann,var_logltl_1934,-.001209015277130908,    .000577148286944,                  14, .249997077942056389,                7033
linear_ann,var_logltl_after,                   0, 1.5703621966575e-12,                  14, .249997077942056389,                7033
linear_ann,ann_ret_mean, 2.32759979141513096, 1.94394243352892504,                  14, .249997077942056389,                7033
linear_ann,ann_ret_mean_before, 4.55899397817613572, 4.59380356959083347,                  14, .249997077942056389,                7033
linear_ann,ann_ret_mean_1933,-.283505924201654214, 2.86905753480321613,                  14, .249997077942056389,                7033
linear_ann,ann_ret_mean_1934, .817055314389509513,  2.0393609011588123,                  14, .249997077942056389,                7033
linear_ann,ann_ret_mean_after,                   0, 5.6383227015961e-09,                  14, .249997077942056389,                7033
linear_ann,ann_ret_sd,-.637776171139506021, .347437717670920021,                  14, .249997077942056389,                7033
linear_ann,ann_ret_sd_before,-.112403356671156654, .281426562982997064,                  14, .249997077942056389,                7033
linear_ann,ann_ret_sd_1933, .103579915812499812, .482425271306494263,                  14, .249997077942056389,                7033
linear_ann,ann_ret_sd_1934, .734989492575960246, .347454040130980468,                  14, .249997077942056389,                7033
linear_ann,ann_ret_sd_after,                   0, 2.4561839032991e-10,                  14, .249997077942056389,                7033
linear_ann,ann_beta_mktrf, .008736407993776512, .005838429174411418,                  14, .249997077942056389,                7033
linear_ann,ann_beta_mktrf_before,  .00597771594074557, .017086595378159344,                  14, .249997077942056389,                7033
linear_ann,ann_beta_mktrf_1933,-.018584647166285287, .010796348845678629,                  14, .249997077942056389,                7033
linear_ann,ann_beta_mktrf_1934, .008584493585696969, .008163019433240973,                  14, .249997077942056389,                7033
linear_ann,ann_beta_mktrf_after,                   0, 1.2049381770011e-11,                  14, .249997077942056389,                7033
linear_ann,ann_beta_smb,-.003112690423191387,  .00327553544249709,                  14, .249997077942056389,                7033
linear_ann,ann_beta_smb_before,-.002959771483534782, .008019630542483086,                  14, .249997077942056389,                7033
linear_ann,ann_beta_smb_1933, .016069257640485821, .007203118039041317,                  14, .249997077942056389,                7033
linear_ann,ann_beta_smb_1934,-.007884011104472744, .005995623123329411,                  14, .249997077942056389,                7033
linear_ann,ann_beta_smb_after,                   0, 3.4446249813854e-18,                  14, .249997077942056389,                7033
linear_ann,ann_beta_hml, -.01062489765288622, .004156376463074497,                  14, .249997077942056389,                7033
linear_ann,ann_beta_hml_before, .004909336912589893, .011295359223918416,                  14, .249997077942056389,                7033
linear_ann,ann_beta_hml_1933,-.044478052391660146, .014912839606868934,                  14, .249997077942056389,                7033
linear_ann,ann_beta_hml_1934,-.029015843842823949, .011575031447290791,                  14, .249997077942056389,                7033
linear_ann,ann_beta_hml_after,                   0, 3.6795131197390e-21,                  14, .249997077942056389,                7033
linear_ann,var_Q,  .09616932849317221, .019346334734065045,                  14, .249997077942056389,                7033
linear_ann,d,-.046344616976985019, .022321050179461784,                  14, .249997077942056389,                7033
linear_ann,d_1933, -.03343598283341994, .016520230892877779,                  14, .249997077942056389,                7033
linear_ann,d_1934,-.022273481378890382, .017049194768717576,                  14, .249997077942056389,                7033
linear_ann,d_After, .006798417400854735, .016598234062075782,                  14, .249997077942056389,                7033
ret_mean_deciles,fix_ann_ret_mean_port_1before, .027006231306218726, .020465790341126614,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_2before, .018105595881571804, .020023315453684517,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_3before, .010149919367341498, .025395503977365431,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_4before, .018588242602378926, .031704314583756679,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_5before,  .02248702116272441, .018286504092637691,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_6before, .022169879018489984, .024086951905057778,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_7before, .018600941734692216, .021232109499422291,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_8before,-.010267400644048663, .024203691569578162,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_9before, .044425397125089396, .033399944797949846,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_10before,                   0, 1.6583835341313e-11,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_11933,-.018464020761328057, .034508563554418774,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_21933,-.038587774700134504, .021492792687373152,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_31933,-.036856271857807522, .025290765628195787,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_41933,-.028465483171427629, .022930291975858472,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_51933,-.028210730866928303, .019214504355055596,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_61933, .029727748946805781, .025377660308329358,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_71933, .036104169016419781, .025740546740836711,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_81933,-.016447084878195017, .030615581399309866,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_91933, .002018208766637563, .023100094423191414,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_101933,                   0, 1.5522336907561e-10,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_11934,-.016178951748106546,  .01760917196503738,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_21934, .000886370142594249, .011458251997468553,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_31934,-.014801944313703781, .016705872378459483,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_41934,-.018820975076149642,  .01523701248197701,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_51934, .025710983052620283, .008526763372125479,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_61934, .018852659590991437, .015880526622444175,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_71934, -.01415588612372024, .010159817835554127,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_81934, .031453695695254892, .022882404237889526,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_91934, .031165223741762539, .015298921527532027,                  14, .240274504410979861,                7074
ret_mean_deciles,fix_ann_ret_mean_port_101934,                   0, 4.9299864357459e-11,                  14, .240274504410979861,                7074
